NPTREF,near_station,freq,line,bus_route,bike_capacity,car_park,near_highway,sum_pop,sum_lab,entropy,poi_count,access_lane,intersection,pedstrain,dc,cc,bc,greenspace
9400ZZMATRC,0.2363848054239241,-1.63154368671706,-2.230954684808041,0.2761622582904315,-1.16389195084171,-0.8090668620104065,-1.4623458159823577,-2.5363291916475497,-2.464581969751074,0.16588777473496158,0.5240565687612957,1.6499253668674165,1.576141024441935,-1.7785230131986316,-2.80225309058888,-0.38297697548485204,-1.9803064043166851,2.7024599676999363
9400ZZMATIM,-0.2642408133222037,-0.9180416835998777,-0.004381826512484028,-0.5584757248242239,0.29247337051705696,-0.8090668620104065,0.9984878778288945,0.8508350560837971,1.126656083930236,0.387923850512825,0.14850136063098285,-0.5869269720904656,-0.5618333934560582,-0.38260534735996315,-0.667642295201235,0.1499322927834093,-0.062136126634687365,-0.2772011214833649
9400ZZMATRA,0.9222460415016097,0.015431916406891412,1.1676705726346626,-0.4775799552409926,-1.16389195084171,-0.8090668620104065,0.022463607176816988,-1.3105700170576267,-1.2639736810633442,0.24529425574411962,1.136227342653084,0.7458876807291123,1.3132374321865197,0.18276420145130115,0.743452466525847,1.606275702127185,1.8637637778809482,1.0109729447816893
9100TRFDPK,0.49207559706037196,0.1955545635545813,-0.004381826512484028,-0.5584757248242239,-1.16389195084171,-0.8090668620104065,-0.1465660019528301,0.066971722748315,0.1319171698593613,-0.16291370634032998,0.22877452083084543,0.5291378941894325,0.7680608487524363,-1.4729846700038565,1.0620644636840675,0.9382035715941097,0.16977202556218388,-0.2813886861711439
9100URMSTON,0.09658026493258157,0.8567740403597229,-0.004381826512484028,-0.2495271077334797,0.6798917851329378,0.5891980107803798,-0.49193484684591776,0.17768704995322368,0.28841178760175645,-0.22676436926339033,1.1941588109479833,-1.4801668665290062,0.020678462493711625,0.47369297208034566,-0.13702236918421307,0.3013837132995772,-0.19564970018123348,0.2913733417016211
9400ZZMAVPK,1.2568771361386573,-0.9180416835998777,-0.004381826512484028,0.2157694317146406,0.6361536517287564,-0.8090668620104065,1.5646182358393481,-0.8920450383516284,-0.8554073281755944,-0.011514845990078137,0.6373287680075396,1.6416613427035955,0.8486765304001964,-0.01156615931377471,0.24099448414346153,0.6404691789373386,0.4140716568123432,1.317722708970312
9400ZZMAVIC,1.1714998804121892,2.119223955864388,3.4515794523728,1.5642022177358041,1.5167267637344815,-0.8090668620104065,-0.07713180282732057,1.5621748833711484,2.334697699529441,-0.1403223056252144,1.8927912882811202,1.2688103551340304,0.9991889784798417,1.52635874250119,2.294851414277183,1.797528597351115,2.5200604579786594,-1.7140621715916478
9400ZZMAVLG,0.6444891738813809,-0.9180416835998777,-0.004381826512484028,-0.399244647229512,-1.16389195084171,-0.8090668620104065,0.1788341529523536,-2.5363291916475497,-2.464581969751074,-0.21946065375401466,-0.38721927702890574,1.2199391514111075,1.091578305333316,-0.3276655290272134,-0.13702236918421307,0.4975513258538752,-0.18046785430777407,1.9490491772012626
9100WALKDEN,-0.6733204214614157,0.8567740403597229,-0.004381826512484028,0.39316907907052584,-1.16389195084171,-0.8090668620104065,-0.37508193977494153,0.43754636661443,0.5467137812131776,1.3096702832044826,0.4222613413529614,-0.5341591606673121,0.5016838090700771,1.7311948125009982,0.9188126025309645,0.35103675673978335,0.6798373348944223,0.22615742160936583
9400ZZMAWST,0.683309000712307,-0.9180416835998777,-0.004381826512484028,-0.3232825151439334,-1.16389195084171,-0.8090668620104065,-0.4707523353208534,0.5170310213906235,0.38135589455007624,-0.15355098445112653,0.22877452083084543,-0.22531707155925604,-0.08574502915670781,0.12858420072507704,0.24099448414346153,0.779878630836755,-0.3770099484492599,0.18546945335335088
9400ZZMAWTD,0.7224154017926536,-0.20807014683232342,-0.004381826512484028,0.7179862861196357,1.122321855164785,-0.8090668620104065,0.27388016339341187,1.519732613137157,2.2075870800797035,-0.5167258829195714,0.14850136063098285,0.8077247952690011,-0.2838254489889773,0.03152544486539735,-1.46610884595059,0.5455858388806273,-0.023520758149901018,-0.8201955841036974
9100WSTHOTN,-1.8369603497934268,0.9651401827775514,-0.004381826512484028,-0.8187963887968881,-1.16389195084171,1.3005298116213808,0.005753656893968077,0.6069353465362315,0.8860616033031609,-1.6986789158122475,-0.7844128163786688,-0.3348658612382379,-0.5618333934560582,0.31301480785204266,1.9794103340666465,-1.4608795006022768,-1.084969387702819,-0.2430903008986702
9400ZZMAWWD,-0.2642408133222037,-0.20807014683232342,-0.004381826512484028,1.147241131198919,0.6798917851329378,-0.8090668620104065,0.5298822190160998,0.1593568049354675,-0.6811073133021891,0.18534839374353837,-0.011892264720582201,0.3828196562849831,0.9740882569095812,1.659656866031574,-0.13702236918421307,-0.4387366800448344,0.7680317111471994,-1.1218258931404188
9400ZZMAWFS,0.8817067603813432,-0.9180416835998777,-0.004381826512484028,0.39316907907052584,-1.16389195084171,-0.8090668620104065,-0.4964966180006176,-1.3866965314779898,-0.898236304298751,-0.34237642514643246,1.5561046493755695,1.1559170166634973,2.123749408440918,-1.2209050097138212,-0.667642295201235,1.177907510999882,0.18798643834279136,-0.4639431919067146
9400ZZMAWFD,-0.0052642146915315565,-0.9180416835998777,-0.004381826512484028,0.6136894466597508,0.6123217527658636,1.5236809489131435,-0.5890770874451277,0.888591210624415,0.8172824150353621,0.2592500788144642,0.4581308020439037,-1.0162892562805088,-0.1457286961078308,1.42756696565822,-0.13702236918421307,-0.41079908000508064,-0.36556091228078047,0.28354392664385053
9100WIGANNW,-1.9244411181566543,1.7088515811457403,1.1676705726346626,1.2780876922550148,0.09024488163313542,1.5563241412412432,1.5377266806602743,-1.2139157940259089,-0.9462897990704587,-0.5925839014224249,1.151350956117515,1.1573811713587583,1.0695801186530536,-2.7741448870069845,2.0234783548376027,-1.0529729688165541,-0.09751983159512734,-0.06656637219070113
9100WIGANWL,-1.9244411181566543,1.2247376464301518,1.1676705726346626,1.3205371198711227,0.09024488163313542,0.5891980107803798,1.5752851652386304,-1.3196110550695492,-1.4492496573343172,-0.378871719838518,1.2076459358043734,0.677270695166569,1.1437751078488572,0.4985617787362817,1.1812712557844007,-1.2385098123406444,0.05346625341166964,0.616507507507551
9400ZZMAWIT,0.8014879290647591,-0.9180416835998777,-0.004381826512484028,-0.10805708476022577,0.7375111877354805,-0.8090668620104065,0.1049819926907276,-0.1365825392086489,0.24527704086477758,0.00292394549549901,-1.9182798294700676,-0.42620338029556054,-0.5618333934560582,-1.5361783889520069,-0.667642295201235,0.6873245203650118,0.1148549159079738,1.3255951313670544
9100WOODLEY,0.09658026493258157,0.5871103215450173,-0.004381826512484028,-1.4499877509647587,-1.16389195084171,0.5120226747423665,0.41953812639279686,-0.2405398627363065,-0.08868448888747515,0.026666842455953278,-0.4516840195667654,-0.7113294319814245,-0.8384777431820573,-0.4752610942866963,0.5238699226534054,-0.523247258826666,-1.0475944849804084,-0.4577888142986444
9100WMOR,-0.13704498820147287,0.9651401827775514,-0.004381826512484028,-1.5759483260622829,-1.16389195084171,0.5891980107803798,0.762520426111137,0.21739155724739484,0.37755146027798575,0.02164110380899654,-0.5222707957104978,-1.2971309860714224,-0.36472453369671226,-1.5816548744157104,-0.667642295201235,-0.4387366800448344,-0.4497162808176505,-0.2543693056337534
9400ZZMAWPK,0.13110155217954944,-0.9180416835998777,-0.004381826512484028,-0.17782975909237428,0.7716608806824711,-0.8090668620104065,-0.3489013869692041,0.9096020533265624,0.8894247013907343,0.07834704297259486,-1.3635076872251168,-0.29656358360517476,0.11302762638668354,0.6653739892127088,-0.667642295201235,-0.24558223925900377,0.917953760660283,-0.20464798355477973
9400ZZMAWYT,-0.13704498820147287,-0.9180416835998777,-0.004381826512484028,0.5601170323733221,0.8104824774780588,-0.8090668620104065,-0.6569283393128071,0.7189375547737007,0.4008616977671731,-0.3773925508899874,-0.17481657702420283,0.7694821558368534,0.19460958022690758,1.1849250564727019,-0.13702236918421307,-1.4287162327248104,-0.09549110974832647,-0.19116474375261577
